varnames,varlabs,t1,sig1_1,sig5_1,sig10_1
"p2_71_3_qty","(Wheat) What was the qty of mono purchased in R'11- Liters?",.9040129,0,0,0
"p2_71_3_cost","(Wheat) What was the total cost in Rs. of pesticide monocortophos?",.8834803,0,0,0
"p2_71_3_use","(Wheat) Did you use monocortophos",.3588912,0,0,0
"p2_71_3_use_qty","(Wheat) How much of mono did you use in R'11- Liters?",1.264628,0,0,0
"p2_71_10","(Wheat) Did you purchase -acephat?",.2528578,0,0,0
"p2_71_10_qty","(Wheat) What was the qty of acephat purchased in R'11- Kg?",.3178768,0,0,0
"p2_71_10_cost","(Wheat) What was the total cost in Rs. of pesticide acephat?",.7546658,0,0,0
"p2_71_10_use","(Wheat) Did you use acephat",.2528578,0,0,0
"p2_71_10_use_qty","(Wheat) How much of acephat did you use in R'11- Kg?",.1905536,0,0,0
"p2_9","(Wheat) Have you applied any bio-control methods to control pests or diseases la",.6381105,0,0,0
"p2_9tc","(Wheat) Did you use biological method: spray_neem?",.4513672,0,0,0
"p2_9tf","(Wheat) Did you use biological method: Use_Tricoderma?",1.000424,0,0,0
"p2_10_apps","(Wheat) What is the number of applications of of pesticides last Kharif?",.4983811,0,0,0
"p2_10_hhtotal","(Wheat) What is the total HH labor days last Kharif?",.4566377,0,0,0
"p2_10_hiredtotal","(Wheat) What is the total hired labor days last Kharif?",.4438518,0,0,0
"p2_10_wage","(Wheat) What is the daily wage for the hired help?",1.69616,0,0,1
"p2_10_totalcost","(Wheat) What is the total hired labor cost last Kharif?",.2977991,0,0,0
"p2_11_1","(Wheat Pesticides 1) Is your most imp source past experience?",.309374,0,0,0
"p2_11_4","(Wheat Pesticides 1) Is your most imp source newspaper/magazines?",.9997898,0,0,0
"p2_11_7","(Wheat Pesticides 1) Is your most imp source other farmers?",.1498397,0,0,0
"p2_11_8","(Wheat Pesticides 1) Is your most imp source agro shops?",.2528578,0,0,0
"p2_12_1","(Wheat Pesticides 2) Is your most imp source past experience?",.9997898,0,0,0
"p2_12_7","(Wheat Pesticides 2) Is your most imp source other farmers?",.5097693,0,0,0
"p2_12_8","(Wheat Pesticides 2) Is your most imp source agro shops?",.6390545,0,0,0
"p2_source_1","(Wheat Pesticides) Is your most imp source past_experience?",.0086747,0,0,0
"p2_source_4","(Wheat Pesticides) Is your most imp source newspaper?",.9997898,0,0,0
"p2_source_7","(Wheat Pesticides) Is your most imp source other_farmers?",.2976429,0,0,0
"p2_source_8","(Wheat Pesticides) Is your most imp source agro_shops?",.5915112,0,0,0
"p2_5_2","(Wheat) Most important factor in fertilizer decision-making - Safe yield",.9997898,0,0,0
"p2_5_3","(Wheat) Most important factor in fertilizer decision-making - High yield",.2670994,0,0,0
"p2_5_4","(Wheat) Most important factor in fertilizer decision-making - What farmer friend",.6390545,0,0,0
"p2_5_888","(Wheat) Most important factor in fertilizer decision-making - Other",.7668741,0,0,0
"p1_0","(Cotton) Did you solicit or receive any advice for cotton pesticides in K'10?",1.160387,0,0,0
"p1_11","(Cotton) What were the two most important sources of advice?- First",1.411089,0,0,0
"p1_12","(Cotton) What were the two most important sources of advice?- Second",1.279301,0,0,0
"p1_2","(Cotton) Did you use any pesticides with your cotton crop?",.249761,0,0,0
"p1_4","(Cotton) Did you make the decisions on which pesticides to use?",1.138396,0,0,0
"p1_5","(Cotton) Most important factor in pesticide decision, excluding type of pest/dis",.6408457,0,0,0
"p1_6","(Cotton) If respondent did not make pesticide decision, who did?",1.521237,0,0,0
"p1_71_3","(Cotton) Did you purchase -monocrotophos?",.5580211,0,0,0
"p1_71_3_qty","(Cotton) What was the qty of mono purchased in K'11- Liters?",.1692982,0,0,0
"p1_71_3_cost","(Cotton) What was the total cost in Rs. of pesticide monocrotophos?",1.244645,0,0,0
"p1_71_3_use","(Cotton) Did you use monocrotophos",.8050913,0,0,0
"p1_71_3_use_qty","(Cotton) How much of mono did you use in K'11- Liters?",.1767779,0,0,0
"p1_7c6","(Cotton) Did you purchase -chlorpyrithos?",.0083389,0,0,0
"p1_7c6_qty","(Cotton) What was the qty of chlorpyrithos purchased in K'11- Liters?",.5559644,0,0,0
"p1_7c6_rstotal","(Cotton) What was the total cost in Rs. of pesticide chlorpyrithos?",.6725012,0,0,0
"p1_7c6_qtyused","(Cotton) How much of chlorpyrithos did you use in K'11- Liters?",1.536417,0,0,0
"p1_8c1","(Cotton) Did you purchase -phosphamidon?",1.50893,0,0,0
"p1_8c1_qty","(Cotton) What was the qty of phosphamidon purchased in K'11- Liters?",1.215487,0,0,0
"p1_8c1_rstotal","(Cotton) What was the total cost in Rs. of pesticide phosphamidon?",1.200273,0,0,0
"p1_8c1_qtyused","(Cotton) How much of phosphamidon did you use in K'11- Liters?",1.112534,0,0,0
"p1_71_8","(Cotton) Did you purchase -imida?",.8595058,0,0,0
"p1_71_8_qty","(Cotton) What was the qty of imida purchased in K'11- Liters?",1.189821,0,0,0
"p1_71_8_cost","(Cotton) What was the total cost in Rs. of pesticide imida?",1.632548,0,0,0
"p1_71_8_use","(Cotton) Did you use imida",1.282352,0,0,0
"p1_71_8_use_qty","(Cotton) How much of imida did you use in K'11- Liters?",.2850762,0,0,0
"p1_71_9","(Cotton) Did you purchase -acetamaprid?",1.023186,0,0,0
"p1_71_9_qty","(Cotton) What was the qty of acetamaprid purchased in K'11- Kg?",.1223108,0,0,0
"p1_71_9_cost","(Cotton) What was the total cost in Rs. of pesticide acetamaprid?",1.066699,0,0,0
"p1_71_9_use","(Cotton) Did you use acetamaprid",.0461559,0,0,0
"p1_71_9_use_qty","(Cotton) How much of acetamaprid did you use in K'11- Kg?",.1197541,0,0,0
"p1_71_10","(Cotton) Did you purchase -acephat?",.721549,0,0,0
"p1_71_10_qty","(Cotton) What was the qty of acephat purchased in K'11- Kg?",.2459806,0,0,0
"p1_71_10_cost","(Cotton) What was the total cost in Rs. of pesticide acephat?",1.206269,0,0,0
"p1_71_10_use","(Cotton) Did you use acephat",1.359509,0,0,0
"p1_71_10_use_qty","(Cotton) How much of acephat did you use in K'11- Kg?",.7806644,0,0,0
"p1_8c6","(Cotton) Did you purchase -dicofol?",.9032749,0,0,0
"p1_8c6_qty","(Cotton) What was the qty of dicofol purchased in K'11- Liters?",.3082255,0,0,0
"p1_8c6_rstotal","(Cotton) What was the total cost in Rs. of pesticide dicofol?",.0965558,0,0,0
"p1_8c6_qtyused","(Cotton) How much of dicofol did you use in K'11- Liters?",.3703237,0,0,0
"p1_10","(Cotton) Have you applied any bio-control methods to control pests or diseases l",.1776519,0,0,0
"p1_10ta","(Cotton) Did you use biological method: installation_pheromone_trap?",.4405598,0,0,0
"p1_10tc","(Cotton) Did you use biological method: spray_neem?",.1955304,0,0,0
"p1_10td","(Cotton) Did you use biological method: release_trichogramma?",.9997868,0,0,0
"p1_10tf","(Cotton) Did you use biological method: Use_Tricoderma?",2.443305,0,1,1
"p1_10tg","(Cotton) Did you use biological method: Install_Stickycards?",.0041534,0,0,0
"p1_11_apps","(Cotton) What is the number of applications of of pesticides last Kharif?",.0440286,0,0,0
"p1_11_hhtotal","(Cotton) What is the total HH labor days last Kharif?",1.240777,0,0,0
"p1_11_hiredtotal","(Cotton) What is the total hired labor days last Kharif?",.9065818,0,0,0
"p1_11_wage","(Cotton) What is the daily wage for the hired help?",.7895484,0,0,0
"p1_11_totalcost","(Cotton) What is the total hired labor cost last Kharif?",.2738799,0,0,0
"p1_11_1","(Cotton Pesticides 1) Is your most imp source past experience?",1.202413,0,0,0
"p1_11_2","(Cotton Pesticides 1) Is your most imp source TV program?",.309374,0,0,0
"p1_11_4","(Cotton Pesticides 1) Is your most imp source newspaper/magazines?",1.000424,0,0,0
"p1_11_5","(Cotton Pesticides 1) Is your most imp source government extension worker?",.3709216,0,0,0
"p1_11_6","(Cotton Pesticides 1) Is your most imp source NGOs?",.3709216,0,0,0
"p1_11_7","(Cotton Pesticides 1) Is your most imp source other farmers?",.4000776,0,0,0
"p1_11_8","(Cotton Pesticides 1) Is your most imp source agro shops?",1.018312,0,0,0
"p1_11_9","(Cotton Pesticides 1) Is your most imp source trader/commission agents?",.9997898,0,0,0
"p1_12_1","(Cotton Pesticides 2) Is your most imp source past experience?",.991621,0,0,0
"p1_12_2","(Cotton Pesticides 2) Is your most imp source TV program?",1.4148,0,0,0
"p1_12_4","(Cotton Pesticides 2) Is your most imp source newspaper/magazines?",.9997898,0,0,0
"p1_12_6","(Cotton Pesticides 2) Is your most imp source NGOs?",1.000424,0,0,0
"p1_12_7","(Cotton Pesticides 2) Is your most imp source other farmers?",1.000638,0,0,0
"p1_12_8","(Cotton Pesticides 2) Is your most imp source agro shops?",.1859596,0,0,0
"p1_source_1","(Cotton Pesticides) Is your most imp source past_experience?",.4411549,0,0,0
"p1_source_2","(Cotton Pesticides) Is your most imp source TV?",.2682576,0,0,0
"p1_source_4","(Cotton Pesticides) Is your most imp source newspaper?",.4513672,0,0,0
"p1_source_5","(Cotton Pesticides) Is your most imp source gov_extension?",.3709216,0,0,0
"p1_source_6","(Cotton Pesticides) Is your most imp source NGOs?",.309374,0,0,0
"p1_source_7","(Cotton Pesticides) Is your most imp source other_farmers?",.975762,0,0,0
"p1_source_8","(Cotton Pesticides) Is your most imp source agro_shops?",1.077078,0,0,0
"p1_source_9","(Cotton Pesticides) Is your most imp source trader_commission_agents?",.9997898,0,0,0
"p1_5_1","(Cotton) Most important factor in fertilizer decision-making - Low price",1.000424,0,0,0
"p1_5_2","(Cotton) Most important factor in fertilizer decision-making - Safe yield",.340648,0,0,0
"p1_5_3","(Cotton) Most important factor in fertilizer decision-making - High yield",1.475638,0,0,0
"p1_5_4","(Cotton) Most important factor in fertilizer decision-making - What farmer frien",1.368789,0,0,0
"p1_5_5","(Cotton) Most important factor in fertilizer decision-making - Availability",.309374,0,0,0
"p1_5_6","(Cotton) Most important factor in fertilizer decision-making - Soil fertility",.1878662,0,0,0
"p1_5_7","(Cotton) Most important factor in fertilizer decision-making - Seed variety",.6998643,0,0,0
"p1_5_8","(Cotton) Most important factor in fertilizer decision-making - Health reasons",1.186633,0,0,0
"p1_5_9","(Cotton) Most important factor in fertilizer decision-making - General advice",1.086533,0,0,0
"p1_5_888","(Cotton) Most important factor in fertilizer decision-making - Other",2.945262,1,1,1
"p1_5_999","(Cotton) Most important factor in fertilizer decision-making - Don't know",.9997898,0,0,0
"p1_6_pestdecision_3","(Cotton) If you did not make the decisions, then did your son/daugther_in_law ma",.9997898,0,0,0
"p1_6_pestdecision_8","(Cotton) If you did not make the decisions, then did your father/mother make the",2.241201,0,1,1
"p1_6_pestdecision_888","(Cotton) If you did not make the decisions, then did other make them?",1.18936,0,0,0
"p1_7c6_use","used chloropyrithos",1.502494,0,0,0
"p1_8c1_use","used phosphamidon",1.366493,0,0,0
"p1_8c6_use","used dicofol",.5097693,0,0,0
"l1_5","Relative to other people, I am willing to take risks in my life.",.7437626,0,0,0
"l1_6","Investment choice question: Which option do you choose: safe/low profit or unsaf",.2675869,0,0,0
"l1_7","If I get money, I tend to spend it too quickly.",.1063584,0,0,0
"l1_8","I, therefore, put most of my mone in a safe place to avoid spending it too quick",.6647701,0,0,0
"l1_9","I am not skeptical of new technology.",1.425876,0,0,0
"l1_10","I would try new ag technology without reference from an experienced farmer or ot",.7336326,0,0,0
"l2_0","Time preference: Rs. 80 today, Rs. 70 next month",.3511193,0,0,0
"l2_1","Time preference: Rs. 80 today, Rs. 80 next month",1.332542,0,0,0
"l2_2","Time preference: Rs. 80 today, Rs. 90 next month",1.450365,0,0,0
"l2_3","Time preference: Rs. 80 today, Rs. 100 next month",1.819902,0,0,1
"l2_4","Time preference: Rs. 80 today, Rs. 110 next month",1.849499,0,0,1
"l2_5","Time preference: Rs. 80 today, Rs. 120 next month",1.866539,0,0,1
"l1_5_1","Relative to others, I am willing to take risks in my life- Strongly_Agree",.9207829,0,0,0
"l1_5_2","Relative to others, I am willing to take risks in my life- Agree",.7940362,0,0,0
"l1_5_3","Relative to others, I am willing to take risks in my life- Disagree",.4832783,0,0,0
"l1_5_4","Relative to others, I am willing to take risks in my life- Strongly_Disagree",.7642719,0,0,0
"l1_6_1","Which option do you choose: safe/low profit or unsafe/high profit?- Option_A",.1461097,0,0,0
"l1_6_2","Which option do you choose: safe/low profit or unsafe/high profit?- Option_B",.0102247,0,0,0
"l1_6_3","Which option do you choose: safe/low profit or unsafe/high profit?- No_Preferenc",.6422815,0,0,0
"l1_7_1","If I get money, I tend to spend it too quickly- Strongly_Agree",.644733,0,0,0
"l1_7_2","If I get money, I tend to spend it too quickly- Agree",.8436424,0,0,0
"l1_7_3","If I get money, I tend to spend it too quickly- Disagree",.2040348,0,0,0
"l1_7_4","If I get money, I tend to spend it too quickly- Strongly_Disagree",.5734601,0,0,0
"l1_8_1","I, therefore, put most of my mone in a safe place to avoid spending it too quick",1.14819,0,0,0
"l1_8_2","I, therefore, put most of my mone in a safe place to avoid spending it too quick",1.304798,0,0,0
"l1_8_3","I, therefore, put most of my mone in a safe place to avoid spending it too quick",1.247667,0,0,0
"l1_8_4","I, therefore, put most of my mone in a safe place to avoid spending it too quick",1.150787,0,0,0
"l1_9_1","I am not skeptical of new technology- Strongly_Agree",.7981062,0,0,0
"l1_9_2","I am not skeptical of new technology- Agree",.2524953,0,0,0
"l1_9_3","I am not skeptical of new technology- Disagree",.2194164,0,0,0
"l1_9_4","I am not skeptical of new technology- Strongly_Disagree",1.466293,0,0,0
"l1_10_1","I would try new ag technology without reference from an experienced farmer or ot",1.319988,0,0,0
"l1_10_2","I would try new ag technology without reference from an experienced farmer or ot",.0173578,0,0,0
"l1_10_3","I would try new ag technology without reference from an experienced farmer or ot",1.453144,0,0,0
"l1_10_4","I would try new ag technology without reference from an experienced farmer or ot",.754818,0,0,0
"l2_0_1","Time Preference- 80Rs_Today",.3511193,0,0,0
"l2_0_2","Time Preference- 70Rs_Next_month",.3511193,0,0,0
"l2_1_1","Time Preference- 80Rs_Today",1.332542,0,0,0
"l2_1_2","Time Preference- 80Rs_Next_month",1.332542,0,0,0
"l2_2_1","Time Preference- 80Rs_Today",1.450365,0,0,0
"l2_2_2","Time Preference- 90Rs_Next_month",1.450365,0,0,0
"l2_3_1","Time Preference- 80Rs_Today",1.819902,0,0,1
"l2_3_2","Time Preference- 100Rs_Next_month",1.819902,0,0,1
"l2_4_1","Time Preference- 80Rs_Today",1.849499,0,0,1
"l2_4_2","Time Preference- 110Rs_Next_month",1.849499,0,0,1
"l2_5_1","Time Preference- 80Rs_Today",1.866539,0,0,1
"l2_5_2","Time Preference- 120Rs_Next_month",1.866539,0,0,1
"k2_31_friend1","Top Contact 1: Y/N",1.258751,0,0,0
"k2_31_1","How many times did you talk to this person in the past month about ag?",.5702525,0,0,0
"k2_31_2_vil","Is this person a village neighbour?",1.051733,0,0,0
"k2_31_2_plot","Is this person a plot neighbour?",1.482951,0,0,0
"k2_31_2_neither","Not a village or plot neighbour",1.047519,0,0,0
"k2_31_3","Relationship to this person",1.037532,0,0,0
"k2_31_4","How far does this person live from you?",1.10259,0,0,0
"k2_31_5","How far is this person's plot from your plot?",.0574764,0,0,0
"k2_31_6","Do you talk to this person about ag in person or on phone?",.3427758,0,0,0
"k2_31_9","Did this person grow cotton in Kharif'11?",.0043376,0,0,0
"k2_31_13","Rate this person's knowledge of agriculture",.0937668,0,0,0
"k2_32_friend2","Top Contact 2: Y/N",1.123177,0,0,0
"k2_32_1","How many times did you talk to this person in the past month about ag?",1.251518,0,0,0
"k2_32_2_vil","Is this person a village neighbour?",.4147129,0,0,0
"k2_32_2_plot","Is this person a plot neighbour?",1.282524,0,0,0
"k2_32_2_neither","Not a village or plot neighbour",1.414117,0,0,0
"k2_32_3","Relationship to this person",.8350666,0,0,0
"k2_32_4","How far does this person live from you?",.0467224,0,0,0
"k2_32_5","How far is this person's plot from your plot?",.045983,0,0,0
"k2_32_6","Do you talk to this person about ag in person or on phone?",.9257627,0,0,0
"k2_32_9","Did this person grow cotton in Kharif'11?",.0137018,0,0,0
"k2_32_13","Rate this person's knowledge of agriculture",.5996368,0,0,0
"k2_33_friend3","Top Contact 3: Y/N",.7447607,0,0,0
"k2_33_1","How many times did you talk to this person in the past month about ag?",.0913652,0,0,0
"k2_33_2_vil","Is this person a village neighbour?",.1523228,0,0,0
"k2_33_2_plot","Is this person a plot neighbour?",.1994649,0,0,0
"k2_33_2_neither","Not a village or plot neighbour",.6549694,0,0,0
"k2_33_4","How far does this person live from you?",.9297953,0,0,0
"k2_33_5","How far is this person's plot from your plot?",.0098152,0,0,0
"k2_33_6","Do you talk to this person about ag in person or on phone?",.384269,0,0,0
"k2_33_9","Did this person grow cotton in Kharif'11?",.3168878,0,0,0
"k2_33_13","Rate this person's knowledge of agriculture",.5418766,0,0,0
"k1_1","Did you receive advice from a govt extension worker in the past year?",.0420994,0,0,0
"k1_3_1","Do you use - past_experience - to make agricultural decisions?",.0061263,0,0,0
"k1_3_1_trust","What is your trust in past_experience?",1.208831,0,0,0
"k1_3_1_freq","How frequently do you use - past_experience?",.4911872,0,0,0
"k1_3_2","Do you use - TV_program - to make agricultural decisions?",.8502411,0,0,0
"k1_3_2_trust","What is your trust in TV_program?",.6098356,0,0,0
"k1_3_2_freq","How frequently do you use - TV_program?",.8332262,0,0,0
"k1_3_3","Do you use - Cellphone_based_info - to make agricultural decisions?",.5132694,0,0,0
"k1_3_3_trust","What is your trust in Cellphone_based_info?",.731046,0,0,0
"k1_3_3_freq","How frequently do you use - Cellphone_based_info?",.5049057,0,0,0
"k1_3_4","Do you use - newspaper/magazine - to make agricultural decisions?",.6999636,0,0,0
"k1_3_4_trust","What is your trust in newspaper/magazine?",.1013898,0,0,0
"k1_3_4_freq","How frequently do you use - newspaper/magazine?",.5844613,0,0,0
"k1_3_5","Do you use - govt_extension_worker - to make agricultural decisions?",.3933207,0,0,0
"k1_3_5_trust","What is your trust in govt_extension_worker?",.5318822,0,0,0
"k1_3_5_freq","How frequently do you use - govt_extension_worker?",.5932453,0,0,0
"k1_3_6","Do you use - NGO - to make agricultural decisions?",.07304,0,0,0
"k1_3_6_trust","What is your trust in NGO?",.2377891,0,0,0
"k1_3_6_freq","How frequently do you use - NGO?",.573936,0,0,0
"k1_3_7","Do you use - Other_farmer_friends - to make agricultural decisions?",2.994661,1,1,1
"k1_3_7_trust","What is your trust in Other_farmer_friends?",1.767459,0,0,1
"k1_3_7_freq","How frequently do you use - Other_farmer_friends?",.1289503,0,0,0
"k1_3_8","Do you use - Ag_dealer - to make agricultural decisions?",.4107328,0,0,0
"k1_3_8_trust","What is your trust in Ag_dealer?",.2017573,0,0,0
"k1_3_8_freq","How frequently do you use - Ag_dealer?",.589323,0,0,0
"k1_3_9","Do you use - commission_agent - to make agricultural decisions?",.2087624,0,0,0
"k1_3_9_trust","What is your trust in commission_agent?",.1749299,0,0,0
"k1_3_9_freq","How frequently do you use - commission_agent?",.2716491,0,0,0
"k1_3_888","Do you use - Other - to make agricultural decisions?",1.387947,0,0,0
"k1_3_888_trust","What is your trust in Other?",.3946535,0,0,0
"k1_3_888_freq","How frequently do you use Other?",1.170366,0,0,0
"k1_5_1","What is your most important source of info for crop_decision?",.7893955,0,0,0
"k1_5_2","What is your most important source of info for field/soil_preparation?",.0491321,0,0,0
"k1_5_3","What is your most important source of info for seeds?",.2389629,0,0,0
"k1_5_4","What is your most important source of info for fertilizers?",1.715843,0,0,1
"k1_5_5","What is your most important source of info for pest_id?",.7669685,0,0,0
"k1_5_6","What is your most important source of info for pesticide_usage?",.1660563,0,0,0
"k1_5_7","What is your most important source of info for irrigation?",2.126085,0,1,1
"k1_5_8","What is your most important source of info for weather?",1.716704,0,0,1
"k1_5_9","What is your most important source of info for harvesting?",1.313296,0,0,0
"k1_5_10","What is your most important source of info for prices?",.2010232,0,0,0
"k1_5_11","What is your most important source of info for storage/selling?",1.419214,0,0,0
"k1_5_12","What is your most important source of info for animal_husbandry?",.6122816,0,0,0
"k1_5_other_source","What is your most important source of info for other topics?",1.074252,0,0,0
"k1_6","Did you attend any agricultual training or demos in the past year?",1.568271,0,0,0
"k1_6_number","How many agricultual training or demos did you attend in the past year?",2.376738,0,1,1
"k1_7","Do you know when was the last time you went to an agricultural training?",.185032,0,0,0
"k1_81","Who conducted the training? - Government Krushi Mela",.320127,0,0,0
"k1_82","Who conducted the training? - Gram Sevak",2.344817,0,1,1
"k1_83","Who conducted the training? - CMF/DSC/Sajjata Sangh/AKRSP",.5743328,0,0,0
"k1_86_n","Who conducted the training? - Agricultural University",.8354589,0,0,0
"k1_87_n","Who conducted the training? - Private Company",.3347546,0,0,0
"k1_8_888","Who conducted the training? - Other",1.49312,0,0,0
"k1_9","How would you rate your own knowledge about agriculture?",.3488934,0,0,0
"k1_5a_cropdecision_1","Is your most imp source for cropdecision past experience?",.4518037,0,0,0
"k1_5a_cropdecision_2","Is your most imp source for cropdecision TV program?",.309374,0,0,0
"k1_5a_cropdecision_4","Is your most imp source for cropdecision newspaper/magazines?",.3709216,0,0,0
"k1_5a_cropdecision_5","Is your most imp source for cropdecision government extension worker?",.2682576,0,0,0
"k1_5a_cropdecision_6","Is your most imp source for cropdecision NGOs?",.2682576,0,0,0
"k1_5a_cropdecision_7","Is your most imp source for cropdecision other farmers?",1.153822,0,0,0
"k1_5a_cropdecision_8","Is your most imp source for cropdecision agro shops?",.6231575,0,0,0
"k1_5a_soilprep_1","Is your most imp source for soilprep past experience?",.0111605,0,0,0
"k1_5a_soilprep_2","Is your most imp source for soilprep TV program?",.8345011,0,0,0
"k1_5a_soilprep_3","Is your most imp source for soilprep cell phone based info?",.9997898,0,0,0
"k1_5a_soilprep_4","Is your most imp source for soilprep newspaper/magazines?",1.733853,0,0,1
"k1_5a_soilprep_5","Is your most imp source for soilprep government extension worker?",1.004808,0,0,0
"k1_5a_soilprep_6","Is your most imp source for soilprep NGOs?",.8617553,0,0,0
"k1_5a_soilprep_7","Is your most imp source for soilprep other farmers?",.3089597,0,0,0
"k1_5a_soilprep_8","Is your most imp source for soilprep agro shops?",.0061263,0,0,0
"k1_5a_seeds_1","Is your most imp source for seeds past experience?",1.028582,0,0,0
"k1_5a_seeds_2","Is your most imp source for seeds TV program?",1.650032,0,0,1
"k1_5a_seeds_3","Is your most imp source for seeds cell phone based info?",.2682576,0,0,0
"k1_5a_seeds_4","Is your most imp source for seeds newspaper/magazines?",1.004808,0,0,0
"k1_5a_seeds_5","Is your most imp source for seeds government extension worker?",.7656839,0,0,0
"k1_5a_seeds_6","Is your most imp source for seeds NGOs?",.392108,0,0,0
"k1_5a_seeds_7","Is your most imp source for seeds other farmers?",.3888524,0,0,0
"k1_5a_seeds_8","Is your most imp source for seeds agro shops?",.5102568,0,0,0
"k1_5a_seeds_9","Is your most imp source for seeds trader/commission agents?",.9997898,0,0,0
"k1_5a_fert_1","Is your most imp source for fert past experience?",2.295135,0,1,1
"k1_5a_fert_2","Is your most imp source for fert TV program?",1.44214,0,0,0
"k1_5a_fert_3","Is your most imp source for fert cell phone based info?",.0061263,0,0,0
"k1_5a_fert_4","Is your most imp source for fert newspaper/magazines?",.4513672,0,0,0
"k1_5a_fert_5","Is your most imp source for fert government extension worker?",.7656839,0,0,0
"k1_5a_fert_6","Is your most imp source for fert NGOs?",.0151014,0,0,0
"k1_5a_fert_7","Is your most imp source for fert other farmers?",.8674073,0,0,0
"k1_5a_fert_8","Is your most imp source for fert agro shops?",.8742981,0,0,0
"k1_5a_fert_9","Is your most imp source for fert trader/commission agents?",.9997898,0,0,0
"k1_5a_pestid_1","Is your most imp source for pestid past experience?",.5860187,0,0,0
"k1_5a_pestid_2","Is your most imp source for pestid TV program?",.7452533,0,0,0
"k1_5a_pestid_3","Is your most imp source for pestid cell phone based info?",1.4148,0,0,0
"k1_5a_pestid_4","Is your most imp source for pestid newspaper/magazines?",.5097693,0,0,0
"k1_5a_pestid_5","Is your most imp source for pestid government extension worker?",2.003335,0,1,1
"k1_5a_pestid_6","Is your most imp source for pestid NGOs?",1.258751,0,0,0
"k1_5a_pestid_7","Is your most imp source for pestid other farmers?",.1385666,0,0,0
"k1_5a_pestid_8","Is your most imp source for pestid agro shops?",.6584024,0,0,0
"k1_5a_pestid_9","Is your most imp source for pestid trader/commission agents?",1.4148,0,0,0
"k1_5a_pestuse_1","Is your most imp source for pestuse past experience?",.1079826,0,0,0
"k1_5a_pestuse_2","Is your most imp source for pestuse TV program?",1.086533,0,0,0
"k1_5a_pestuse_4","Is your most imp source for pestuse newspaper/magazines?",.7835697,0,0,0
"k1_5a_pestuse_5","Is your most imp source for pestuse government extension worker?",.3709216,0,0,0
"k1_5a_pestuse_6","Is your most imp source for pestuse NGOs?",.2682576,0,0,0
"k1_5a_pestuse_7","Is your most imp source for pestuse other farmers?",.360575,0,0,0
"k1_5a_pestuse_8","Is your most imp source for pestuse agro shops?",.4898848,0,0,0
"k1_5a_pestuse_9","Is your most imp source for pestuse trader/commission agents?",1.733853,0,0,1
"k1_5a_irrig_1","Is your most imp source for irrig past experience?",1.261997,0,0,0
"k1_5a_irrig_2","Is your most imp source for irrig TV program?",1.715256,0,0,1
"k1_5a_irrig_4","Is your most imp source for irrig newspaper/magazines?",.4513672,0,0,0
"k1_5a_irrig_5","Is your most imp source for irrig government extension worker?",2.456654,0,1,1
"k1_5a_irrig_6","Is your most imp source for irrig NGOs?",.7775826,0,0,0
"k1_5a_irrig_7","Is your most imp source for irrig other farmers?",1.655221,0,0,1
"k1_5a_irrig_8","Is your most imp source for irrig agro shops?",1.977597,0,1,1
"k1_5a_weather_1","Is your most imp source for weather past experience?",1.552465,0,0,0
"k1_5a_weather_2","Is your most imp source for weather TV program?",.3739103,0,0,0
"k1_5a_weather_3","Is your most imp source for weather cell phone based info?",1.258751,0,0,0
"k1_5a_weather_4","Is your most imp source for weather newspaper/magazines?",.3105283,0,0,0
"k1_5a_weather_5","Is your most imp source for weather government extension worker?",.6998643,0,0,0
"k1_5a_weather_6","Is your most imp source for weather NGOs?",.2682576,0,0,0
"k1_5a_weather_7","Is your most imp source for weather other farmers?",2.073374,0,1,1
"k1_5a_weather_8","Is your most imp source for weather agro shops?",1.238384,0,0,0
"k1_5a_harvest_1","Is your most imp source for harvest past experience?",1.677916,0,0,1
"k1_5a_harvest_2","Is your most imp source for harvest TV program?",.0086747,0,0,0
"k1_5a_harvest_4","Is your most imp source for harvest newspaper/magazines?",1.004808,0,0,0
"k1_5a_harvest_5","Is your most imp source for harvest government extension worker?",.4513672,0,0,0
"k1_5a_harvest_6","Is your most imp source for harvest NGOs?",.3709216,0,0,0
"k1_5a_harvest_7","Is your most imp source for harvest other farmers?",.8382059,0,0,0
"k1_5a_harvest_8","Is your most imp source for harvest agro shops?",1.004808,0,0,0
"k1_5a_harvest_9","Is your most imp source for harvest trader/commission agents?",.4513672,0,0,0
"k1_5a_prices_1","Is your most imp source for prices past experience?",1.001937,0,0,0
"k1_5a_prices_2","Is your most imp source for prices TV program?",.8051955,0,0,0
"k1_5a_prices_3","Is your most imp source for prices cell phone based info?",1.244314,0,0,0
"k1_5a_prices_4","Is your most imp source for prices newspaper/magazines?",.3818159,0,0,0
"k1_5a_prices_5","Is your most imp source for prices government extension worker?",1.733853,0,0,1
"k1_5a_prices_6","Is your most imp source for prices NGOs?",1.004808,0,0,0
"k1_5a_prices_7","Is your most imp source for prices other farmers?",.9179753,0,0,0
"k1_5a_prices_8","Is your most imp source for prices agro shops?",1.086533,0,0,0
"k1_5a_prices_9","Is your most imp source for prices trader/commission agents?",.4447308,0,0,0
"k1_5a_storage_1","Is your most imp source for storage past experience?",1.551848,0,0,0
"k1_5a_storage_2","Is your most imp source for storage TV program?",.2682576,0,0,0
