varnames,varlabs,t1,sig1_1,sig5_1,sig10_1
"p2_71_3_qty","(Wheat) What was the qty of mono purchased in R'11- Liters?",1.665523,0,0,1
"p2_71_3_cost","(Wheat) What was the total cost in Rs. of pesticide monocortophos?",1.83126,0,0,1
"p2_71_3_use","(Wheat) Did you use monocortophos",1.083997,0,0,0
"p2_71_3_use_qty","(Wheat) How much of mono did you use in R'11- Liters?",2.339478,0,1,1
"p2_71_8_use","(Wheat) Did you use imida",1.733989,0,0,1
"p2_71_8_use_qty","(Wheat) How much of imida did you use in R'11- Liters?",1.073195,0,0,0
"p2_71_10","(Wheat) Did you purchase -acephat?",1.004538,0,0,0
"p2_71_10_qty","(Wheat) What was the qty of acephat purchased in R'11- Kg?",1.464312,0,0,0
"p2_71_10_cost","(Wheat) What was the total cost in Rs. of pesticide acephat?",1.322601,0,0,0
"p2_71_10_use","(Wheat) Did you use acephat",.5394666,0,0,0
"p2_71_10_use_qty","(Wheat) How much of acephat did you use in R'11- Kg?",.6518472,0,0,0
"p2_10_apps","(Wheat) What is the number of applications of of pesticides last Kharif?",.5672764,0,0,0
"p2_10_hhtotal","(Wheat) What is the total HH labor days last Kharif?",.031648,0,0,0
"p2_10_hiredtotal","(Wheat) What is the total hired labor days last Kharif?",.9997777,0,0,0
"p2_10_wage","(Wheat) What is the daily wage for the hired help?",.9997777,0,0,0
"p2_10_totalcost","(Wheat) What is the total hired labor cost last Kharif?",.9997777,0,0,0
"p2_11_1","(Wheat Pesticides 1) Is your most imp source past experience?",.9997777,0,0,0
"p2_11_3","(Wheat Pesticides 1) Is your most imp source cell phone based info?",2.841141,1,1,1
"p2_11_6","(Wheat Pesticides 1) Is your most imp source NGOs?",.9997777,0,0,0
"p2_11_7","(Wheat Pesticides 1) Is your most imp source other farmers?",.0037898,0,0,0
"p2_11_8","(Wheat Pesticides 1) Is your most imp source agro shops?",.2053198,0,0,0
"p2_12_3","(Wheat Pesticides 2) Is your most imp source cell phone based info?",.9997777,0,0,0
"p2_12_7","(Wheat Pesticides 2) Is your most imp source other farmers?",1.414846,0,0,0
"p2_12_8","(Wheat Pesticides 2) Is your most imp source agro shops?",.7107326,0,0,0
"p2_source_1","(Wheat Pesticides) Is your most imp source past_experience?",.9997777,0,0,0
"p2_source_3","(Wheat Pesticides) Is your most imp source cell_phone_info?",3.015524,1,1,1
"p2_source_6","(Wheat Pesticides) Is your most imp source NGOs?",.9997777,0,0,0
"p2_source_7","(Wheat Pesticides) Is your most imp source other_farmers?",.4531735,0,0,0
"p2_source_8","(Wheat Pesticides) Is your most imp source agro_shops?",.1858366,0,0,0
"p2_5_2","(Wheat) Most important factor in fertilizer decision-making - Safe yield",.9997777,0,0,0
"p2_5_3","(Wheat) Most important factor in fertilizer decision-making - High yield",.4458198,0,0,0
"p2_5_4","(Wheat) Most important factor in fertilizer decision-making - What farmer friend",.3808391,0,0,0
"p2_5_7","(Wheat) Most important factor in fertilizer decision-making - Seed variety",.4459174,0,0,0
"p2_5_888","(Wheat) Most important factor in fertilizer decision-making - Other",1.507657,0,0,0
"p1_0","(Cotton) Did you solicit or receive any advice for cotton pesticides in K'10?",1.693101,0,0,1
"p1_11","(Cotton) What were the two most important sources of advice?- First",6.755102,1,1,1
"p1_12","(Cotton) What were the two most important sources of advice?- Second",1.689256,0,0,1
"p1_2","(Cotton) Did you use any pesticides with your cotton crop?",.376266,0,0,0
"p1_4","(Cotton) Did you make the decisions on which pesticides to use?",1.885046,0,0,1
"p1_5","(Cotton) Most important factor in pesticide decision, excluding type of pest/dis",.7242735,0,0,0
"p1_6","(Cotton) If respondent did not make pesticide decision, who did?",1.273429,0,0,0
"p1_71_3","(Cotton) Did you purchase -monocrotophos?",.326487,0,0,0
"p1_71_3_qty","(Cotton) What was the qty of mono purchased in K'11- Liters?",.9680593,0,0,0
"p1_71_3_cost","(Cotton) What was the total cost in Rs. of pesticide monocrotophos?",1.311854,0,0,0
"p1_71_3_use","(Cotton) Did you use monocrotophos",.2260878,0,0,0
"p1_71_3_use_qty","(Cotton) How much of mono did you use in K'11- Liters?",.9400295,0,0,0
"p1_7c6","(Cotton) Did you purchase -chlorpyrithos?",.3404455,0,0,0
"p1_7c6_qty","(Cotton) What was the qty of chlorpyrithos purchased in K'11- Liters?",1.026168,0,0,0
"p1_7c6_rstotal","(Cotton) What was the total cost in Rs. of pesticide chlorpyrithos?",.6329612,0,0,0
"p1_7c6_qtyused","(Cotton) How much of chlorpyrithos did you use in K'11- Liters?",1.259955,0,0,0
"p1_8c1","(Cotton) Did you purchase -phosphamidon?",.0086144,0,0,0
"p1_8c1_qty","(Cotton) What was the qty of phosphamidon purchased in K'11- Liters?",1.058952,0,0,0
"p1_8c1_rstotal","(Cotton) What was the total cost in Rs. of pesticide phosphamidon?",.6788368,0,0,0
"p1_8c1_qtyused","(Cotton) How much of phosphamidon did you use in K'11- Liters?",.9840294,0,0,0
"p1_71_8","(Cotton) Did you purchase -imida?",1.787115,0,0,1
"p1_71_8_qty","(Cotton) What was the qty of imida purchased in K'11- Liters?",1.417613,0,0,0
"p1_71_8_cost","(Cotton) What was the total cost in Rs. of pesticide imida?",1.925116,0,0,1
"p1_71_8_use","(Cotton) Did you use imida",1.980535,0,1,1
"p1_71_8_use_qty","(Cotton) How much of imida did you use in K'11- Liters?",1.162792,0,0,0
"p1_71_9","(Cotton) Did you purchase -acetamaprid?",.338955,0,0,0
"p1_71_9_qty","(Cotton) What was the qty of acetamaprid purchased in K'11- Kg?",.0972103,0,0,0
"p1_71_9_cost","(Cotton) What was the total cost in Rs. of pesticide acetamaprid?",1.062442,0,0,0
"p1_71_9_use","(Cotton) Did you use acetamaprid",.4033009,0,0,0
"p1_71_9_use_qty","(Cotton) How much of acetamaprid did you use in K'11- Kg?",.7733105,0,0,0
"p1_71_10","(Cotton) Did you purchase -acephat?",.9187018,0,0,0
"p1_71_10_qty","(Cotton) What was the qty of acephat purchased in K'11- Kg?",1.319426,0,0,0
"p1_71_10_cost","(Cotton) What was the total cost in Rs. of pesticide acephat?",1.099306,0,0,0
"p1_71_10_use","(Cotton) Did you use acephat",.7676478,0,0,0
"p1_71_10_use_qty","(Cotton) How much of acephat did you use in K'11- Kg?",.2572879,0,0,0
"p1_8c6","(Cotton) Did you purchase -dicofol?",1.414846,0,0,0
"p1_8c6_qty","(Cotton) What was the qty of dicofol purchased in K'11- Liters?",1.400589,0,0,0
"p1_8c6_rstotal","(Cotton) What was the total cost in Rs. of pesticide dicofol?",1.390122,0,0,0
"p1_8c6_qtyused","(Cotton) How much of dicofol did you use in K'11- Liters?",1.400589,0,0,0
"p1_10","(Cotton) Have you applied any bio-control methods to control pests or diseases l",.4514045,0,0,0
"p1_10ta","(Cotton) Did you use biological method: installation_pheromone_trap?",1.004538,0,0,0
"p1_10tb","(Cotton) Did you use biological method: release_chrysoperia?",.4459174,0,0,0
"p1_10tc","(Cotton) Did you use biological method: spray_neem?",.9394295,0,0,0
"p1_10td","(Cotton) Did you use biological method: release_trichogramma?",1.414846,0,0,0
"p1_10tf","(Cotton) Did you use biological method: Use_Tricoderma?",.9997777,0,0,0
"p1_10tg","(Cotton) Did you use biological method: Install_Stickycards?",.9997777,0,0,0
"p1_11_apps","(Cotton) What is the number of applications of of pesticides last Kharif?",.7337725,0,0,0
"p1_11_hhtotal","(Cotton) What is the total HH labor days last Kharif?",1.877767,0,0,1
"p1_11_hiredtotal","(Cotton) What is the total hired labor days last Kharif?",1.268422,0,0,0
"p1_11_wage","(Cotton) What is the daily wage for the hired help?",1.189901,0,0,0
"p1_11_totalcost","(Cotton) What is the total hired labor cost last Kharif?",.3821985,0,0,0
"p1_11_1","(Cotton Pesticides 1) Is your most imp source past experience?",.0037898,0,0,0
"p1_11_2","(Cotton Pesticides 1) Is your most imp source TV program?",1.414846,0,0,0
"p1_11_3","(Cotton Pesticides 1) Is your most imp source cell phone based info?",10.29638,1,1,1
"p1_11_5","(Cotton Pesticides 1) Is your most imp source government extension worker?",1.000444,0,0,0
"p1_11_6","(Cotton Pesticides 1) Is your most imp source NGOs?",.4459174,0,0,0
"p1_11_7","(Cotton Pesticides 1) Is your most imp source other farmers?",.352317,0,0,0
"p1_11_8","(Cotton Pesticides 1) Is your most imp source agro shops?",2.234344,0,1,1
"p1_12_1","(Cotton Pesticides 2) Is your most imp source past experience?",.6032446,0,0,0
"p1_12_3","(Cotton Pesticides 2) Is your most imp source cell phone based info?",4.644149,1,1,1
"p1_12_6","(Cotton Pesticides 2) Is your most imp source NGOs?",1.000444,0,0,0
"p1_12_7","(Cotton Pesticides 2) Is your most imp source other farmers?",.4140971,0,0,0
"p1_12_8","(Cotton Pesticides 2) Is your most imp source agro shops?",1.830908,0,0,1
"p1_source_1","(Cotton Pesticides) Is your most imp source past_experience?",.5081645,0,0,0
"p1_source_2","(Cotton Pesticides) Is your most imp source TV?",1.414846,0,0,0
"p1_source_3","(Cotton Pesticides) Is your most imp source cell_phone_info?",11.58701,1,1,1
"p1_source_5","(Cotton Pesticides) Is your most imp source gov_extension?",1.000444,0,0,0
"p1_source_6","(Cotton Pesticides) Is your most imp source NGOs?",1.000369,0,0,0
"p1_source_7","(Cotton Pesticides) Is your most imp source other_farmers?",.0299698,0,0,0
"p1_source_8","(Cotton Pesticides) Is your most imp source agro_shops?",1.24577,0,0,0
"p1_5_1","(Cotton) Most important factor in fertilizer decision-making - Low price",1.733989,0,0,1
"p1_5_2","(Cotton) Most important factor in fertilizer decision-making - Safe yield",.1267147,0,0,0
"p1_5_3","(Cotton) Most important factor in fertilizer decision-making - High yield",.3780141,0,0,0
"p1_5_4","(Cotton) Most important factor in fertilizer decision-making - What farmer frien",.6019977,0,0,0
"p1_5_5","(Cotton) Most important factor in fertilizer decision-making - Availability",.9997777,0,0,0
"p1_5_6","(Cotton) Most important factor in fertilizer decision-making - Soil fertility",.8950701,0,0,0
"p1_5_7","(Cotton) Most important factor in fertilizer decision-making - Seed variety",.3104543,0,0,0
"p1_5_8","(Cotton) Most important factor in fertilizer decision-making - Health reasons",.4458198,0,0,0
"p1_5_9","(Cotton) Most important factor in fertilizer decision-making - General advice",.4185797,0,0,0
"p1_5_888","(Cotton) Most important factor in fertilizer decision-making - Other",.2925105,0,0,0
"p1_5_999","(Cotton) Most important factor in fertilizer decision-making - Don't know",.9997777,0,0,0
"p1_6_pestdecision_3","(Cotton) If you did not make the decisions, then did your son/daugther_in_law ma",.9997777,0,0,0
"p1_6_pestdecision_8","(Cotton) If you did not make the decisions, then did your father/mother make the",1.000444,0,0,0
"p1_6_pestdecision_888","(Cotton) If you did not make the decisions, then did other make them?",1.001933,0,0,0
"p1_7c6_use","used chloropyrithos",.19971,0,0,0
"p1_8c1_use","used phosphamidon",.0241556,0,0,0
"p1_8c6_use","used dicofol",1.4148,0,0,0
"l1_5","Relative to other people, I am willing to take risks in my life.",1.613363,0,0,0
"l1_6","Investment choice question: Which option do you choose: safe/low profit or unsaf",2.520716,0,1,1
"l1_7","If I get money, I tend to spend it too quickly.",.7177606,0,0,0
"l1_8","I, therefore, put most of my mone in a safe place to avoid spending it too quick",.3313434,0,0,0
"l1_9","I am not skeptical of new technology.",.6795362,0,0,0
"l1_10","I would try new ag technology without reference from an experienced farmer or ot",2.602356,1,1,1
"l2_0","Time preference: Rs. 80 today, Rs. 70 next month",.5408174,0,0,0
"l2_1","Time preference: Rs. 80 today, Rs. 80 next month",.8572834,0,0,0
"l2_2","Time preference: Rs. 80 today, Rs. 90 next month",1.172552,0,0,0
"l2_3","Time preference: Rs. 80 today, Rs. 100 next month",.2197148,0,0,0
"l2_4","Time preference: Rs. 80 today, Rs. 110 next month",.1692642,0,0,0
"l2_5","Time preference: Rs. 80 today, Rs. 120 next month",.340581,0,0,0
"l1_5_1","Relative to others, I am willing to take risks in my life- Strongly_Agree",2.461145,0,1,1
"l1_5_2","Relative to others, I am willing to take risks in my life- Agree",.9291879,0,0,0
"l1_5_3","Relative to others, I am willing to take risks in my life- Disagree",1.006389,0,0,0
"l1_5_4","Relative to others, I am willing to take risks in my life- Strongly_Disagree",.1855567,0,0,0
"l1_6_1","Which option do you choose: safe/low profit or unsafe/high profit?- Option_A",2.272104,0,1,1
"l1_6_2","Which option do you choose: safe/low profit or unsafe/high profit?- Option_B",1.86048,0,0,1
"l1_6_3","Which option do you choose: safe/low profit or unsafe/high profit?- No_Preferenc",1.74864,0,0,1
"l1_7_1","If I get money, I tend to spend it too quickly- Strongly_Agree",.2412038,0,0,0
"l1_7_2","If I get money, I tend to spend it too quickly- Agree",.1622451,0,0,0
"l1_7_3","If I get money, I tend to spend it too quickly- Disagree",.5721676,0,0,0
"l1_7_4","If I get money, I tend to spend it too quickly- Strongly_Disagree",1.143032,0,0,0
"l1_8_1","I, therefore, put most of my mone in a safe place to avoid spending it too quick",.130784,0,0,0
"l1_8_2","I, therefore, put most of my mone in a safe place to avoid spending it too quick",.4593774,0,0,0
"l1_8_3","I, therefore, put most of my mone in a safe place to avoid spending it too quick",.0247233,0,0,0
"l1_8_4","I, therefore, put most of my mone in a safe place to avoid spending it too quick",.6316983,0,0,0
"l1_9_1","I am not skeptical of new technology- Strongly_Agree",1.102312,0,0,0
"l1_9_2","I am not skeptical of new technology- Agree",.9726581,0,0,0
"l1_9_3","I am not skeptical of new technology- Disagree",.1345401,0,0,0
"l1_9_4","I am not skeptical of new technology- Strongly_Disagree",.2447953,0,0,0
"l1_10_1","I would try new ag technology without reference from an experienced farmer or ot",1.835701,0,0,1
"l1_10_2","I would try new ag technology without reference from an experienced farmer or ot",1.326836,0,0,0
"l1_10_3","I would try new ag technology without reference from an experienced farmer or ot",1.55245,0,0,0
"l1_10_4","I would try new ag technology without reference from an experienced farmer or ot",1.342647,0,0,0
"l2_0_1","Time Preference- 80Rs_Today",.5408174,0,0,0
"l2_0_2","Time Preference- 70Rs_Next_month",.5408174,0,0,0
"l2_1_1","Time Preference- 80Rs_Today",.8572834,0,0,0
"l2_1_2","Time Preference- 80Rs_Next_month",.8572834,0,0,0
"l2_2_1","Time Preference- 80Rs_Today",1.172552,0,0,0
"l2_2_2","Time Preference- 90Rs_Next_month",1.172552,0,0,0
"l2_3_1","Time Preference- 80Rs_Today",.2197148,0,0,0
"l2_3_2","Time Preference- 100Rs_Next_month",.2197148,0,0,0
"l2_4_1","Time Preference- 80Rs_Today",.1692642,0,0,0
"l2_4_2","Time Preference- 110Rs_Next_month",.1692642,0,0,0
"l2_5_1","Time Preference- 80Rs_Today",.340581,0,0,0
"l2_5_2","Time Preference- 120Rs_Next_month",.340581,0,0,0
"k2_31_friend1","Top Contact 1: Y/N",.5114701,0,0,0
"k2_31_1","How many times did you talk to this person in the past month about ag?",.6484087,0,0,0
"k2_31_2_vil","Is this person a village neighbour?",.1015968,0,0,0
"k2_31_2_plot","Is this person a plot neighbour?",.1229796,0,0,0
"k2_31_2_neither","Not a village or plot neighbour",.2084917,0,0,0
"k2_31_3","Relationship to this person",.2479691,0,0,0
"k2_31_4","How far does this person live from you?",.255271,0,0,0
"k2_31_5","How far is this person's plot from your plot?",.8278953,0,0,0
"k2_31_6","Do you talk to this person about ag in person or on phone?",1.111685,0,0,0
"k2_31_9","Did this person grow cotton in Kharif'11?",1.26899,0,0,0
"k2_31_13","Rate this person's knowledge of agriculture",1.286056,0,0,0
"k2_32_friend2","Top Contact 2: Y/N",.9342992,0,0,0
"k2_32_1","How many times did you talk to this person in the past month about ag?",.0872716,0,0,0
"k2_32_2_vil","Is this person a village neighbour?",.0168319,0,0,0
"k2_32_2_plot","Is this person a plot neighbour?",1.214106,0,0,0
"k2_32_2_neither","Not a village or plot neighbour",.777937,0,0,0
"k2_32_3","Relationship to this person",.3269728,0,0,0
"k2_32_4","How far does this person live from you?",1.186774,0,0,0
"k2_32_5","How far is this person's plot from your plot?",1.910833,0,0,1
"k2_32_6","Do you talk to this person about ag in person or on phone?",2.421603,0,1,1
"k2_32_9","Did this person grow cotton in Kharif'11?",.4146586,0,0,0
"k2_32_13","Rate this person's knowledge of agriculture",.8397357,0,0,0
"k2_33_friend3","Top Contact 3: Y/N",.1398704,0,0,0
"k2_33_1","How many times did you talk to this person in the past month about ag?",.5470195,0,0,0
"k2_33_2_vil","Is this person a village neighbour?",.0516053,0,0,0
"k2_33_2_plot","Is this person a plot neighbour?",1.554081,0,0,0
"k2_33_2_neither","Not a village or plot neighbour",.2044937,0,0,0
"k2_33_3","Relationship to this person",.6963077,0,0,0
"k2_33_4","How far does this person live from you?",1.762915,0,0,1
"k2_33_5","How far is this person's plot from your plot?",.1731674,0,0,0
"k2_33_6","Do you talk to this person about ag in person or on phone?",.4835568,0,0,0
"k2_33_9","Did this person grow cotton in Kharif'11?",.1783383,0,0,0
"k2_33_13","Rate this person's knowledge of agriculture",.3211201,0,0,0
"k1_1","Did you receive advice from a govt extension worker in the past year?",2.970913,1,1,1
"k1_3_1","Do you use - past_experience - to make agricultural decisions?",.4459174,0,0,0
"k1_3_1_trust","What is your trust in past_experience?",1.732051,0,0,1
"k1_3_2","Do you use - TV_program - to make agricultural decisions?",.0732524,0,0,0
"k1_3_2_trust","What is your trust in TV_program?",.4584345,0,0,0
"k1_3_2_freq","How frequently do you use - TV_program?",.4675473,0,0,0
"k1_3_3","Do you use - Cellphone_based_info - to make agricultural decisions?",24.35675,1,1,1
"k1_3_3_trust","What is your trust in Cellphone_based_info?",23.6009,1,1,1
"k1_3_3_freq","How frequently do you use - Cellphone_based_info?",6.92873,1,1,1
"k1_3_4","Do you use - newspaper/magazine - to make agricultural decisions?",.8091567,0,0,0
"k1_3_4_trust","What is your trust in newspaper/magazine?",.7733994,0,0,0
"k1_3_4_freq","How frequently do you use - newspaper/magazine?",.0264399,0,0,0
"k1_3_5","Do you use - govt_extension_worker - to make agricultural decisions?",2.587235,1,1,1
"k1_3_5_trust","What is your trust in govt_extension_worker?",2.726113,1,1,1
"k1_3_5_freq","How frequently do you use - govt_extension_worker?",2.309719,0,1,1
"k1_3_6","Do you use - NGO - to make agricultural decisions?",1.972704,0,1,1
"k1_3_6_trust","What is your trust in NGO?",1.876797,0,0,1
"k1_3_6_freq","How frequently do you use - NGO?",2.61387,1,1,1
"k1_3_7","Do you use - Other_farmer_friends - to make agricultural decisions?",.6837023,0,0,0
"k1_3_7_trust","What is your trust in Other_farmer_friends?",.8080417,0,0,0
"k1_3_7_freq","How frequently do you use - Other_farmer_friends?",.0379054,0,0,0
"k1_3_8","Do you use - Ag_dealer - to make agricultural decisions?",1.552518,0,0,0
"k1_3_8_trust","What is your trust in Ag_dealer?",1.017918,0,0,0
"k1_3_8_freq","How frequently do you use - Ag_dealer?",.6872448,0,0,0
"k1_3_9","Do you use - commission_agent - to make agricultural decisions?",.9894442,0,0,0
"k1_3_9_trust","What is your trust in commission_agent?",.8982074,0,0,0
"k1_3_9_freq","How frequently do you use - commission_agent?",.6892033,0,0,0
"k1_3_888","Do you use - Other - to make agricultural decisions?",.1080225,0,0,0
"k1_3_888_trust","What is your trust in Other?",2.015167,0,1,1
"k1_3_888_freq","How frequently do you use Other?",.8619758,0,0,0
"k1_5_1","What is your most important source of info for crop_decision?",3.956565,1,1,1
"k1_5_2","What is your most important source of info for field/soil_preparation?",2.91709,1,1,1
"k1_5_3","What is your most important source of info for seeds?",4.641966,1,1,1
"k1_5_4","What is your most important source of info for fertilizers?",4.026753,1,1,1
"k1_5_5","What is your most important source of info for pest_id?",2.943937,1,1,1
"k1_5_6","What is your most important source of info for pesticide_usage?",6.085078,1,1,1
"k1_5_7","What is your most important source of info for irrigation?",4.410064,1,1,1
"k1_5_8","What is your most important source of info for weather?",9.357476,1,1,1
"k1_5_9","What is your most important source of info for harvesting?",2.412901,0,1,1
"k1_5_10","What is your most important source of info for prices?",1.932052,0,0,1
"k1_5_11","What is your most important source of info for storage/selling?",.1113189,0,0,0
"k1_5_12","What is your most important source of info for animal_husbandry?",.5606121,0,0,0
"k1_5_other_source","What is your most important source of info for other topics?",.9408856,0,0,0
"k1_6","Did you attend any agricultual training or demos in the past year?",3.817009,1,1,1
"k1_6_number","How many agricultual training or demos did you attend in the past year?",4.164918,1,1,1
"k1_81","Who conducted the training? - Government Krushi Mela",1.683378,0,0,1
"k1_82","Who conducted the training? - Gram Sevak",.516148,0,0,0
"k1_83","Who conducted the training? - CMF/DSC/Sajjata Sangh/AKRSP",1.711669,0,0,1
"k1_86_n","Who conducted the training? - Agricultural University",.516148,0,0,0
"k1_87_n","Who conducted the training? - Private Company",.7440128,0,0,0
"k1_8_888","Who conducted the training? - Other",.5707851,0,0,0
"k1_9","How would you rate your own knowledge about agriculture?",.7463986,0,0,0
"k1_10","Are there aspects of your ag where you feel you would benefit from receiving mor",.9992547,0,0,0
"k1_5a_cropdecision_1","Is your most imp source for cropdecision past experience?",2.040529,0,1,1
"k1_5a_cropdecision_3","Is your most imp source for cropdecision cell phone based info?",5.870754,1,1,1
"k1_5a_cropdecision_6","Is your most imp source for cropdecision NGOs?",.9991703,0,0,0
"k1_5a_cropdecision_7","Is your most imp source for cropdecision other farmers?",.103347,0,0,0
"k1_5a_cropdecision_8","Is your most imp source for cropdecision agro shops?",.177434,0,0,0
"k1_5a_soilprep_1","Is your most imp source for soilprep past experience?",2.8099,1,1,1
"k1_5a_soilprep_2","Is your most imp source for soilprep TV program?",.9997771,0,0,0
"k1_5a_soilprep_3","Is your most imp source for soilprep cell phone based info?",6.144738,1,1,1
"k1_5a_soilprep_4","Is your most imp source for soilprep newspaper/magazines?",.9997771,0,0,0
"k1_5a_soilprep_6","Is your most imp source for soilprep NGOs?",.4459139,0,0,0
"k1_5a_soilprep_7","Is your most imp source for soilprep other farmers?",.0896122,0,0,0
"k1_5a_soilprep_8","Is your most imp source for soilprep agro shops?",1.414848,0,0,0
"k1_5a_seeds_1","Is your most imp source for seeds past experience?",1.817508,0,0,1
"k1_5a_seeds_2","Is your most imp source for seeds TV program?",.0043721,0,0,0
"k1_5a_seeds_3","Is your most imp source for seeds cell phone based info?",7.071559,1,1,1
"k1_5a_seeds_4","Is your most imp source for seeds newspaper/magazines?",.9997779,0,0,0
"k1_5a_seeds_6","Is your most imp source for seeds NGOs?",1.068281,0,0,0
"k1_5a_seeds_7","Is your most imp source for seeds other farmers?",1.233789,0,0,0
"k1_5a_seeds_8","Is your most imp source for seeds agro shops?",.6813101,0,0,0
"k1_5a_fert_1","Is your most imp source for fert past experience?",2.641571,1,1,1
"k1_5a_fert_2","Is your most imp source for fert TV program?",.002188,0,0,0
"k1_5a_fert_3","Is your most imp source for fert cell phone based info?",6.886342,1,1,1
"k1_5a_fert_4","Is your most imp source for fert newspaper/magazines?",.9997771,0,0,0
"k1_5a_fert_5","Is your most imp source for fert government extension worker?",.9997771,0,0,0
"k1_5a_fert_6","Is your most imp source for fert NGOs?",.2993476,0,0,0
"k1_5a_fert_7","Is your most imp source for fert other farmers?",1.25866,0,0,0
"k1_5a_fert_8","Is your most imp source for fert agro shops?",1.194276,0,0,0
"k1_5a_pestid_1","Is your most imp source for pestid past experience?",.2932166,0,0,0
"k1_5a_pestid_2","Is your most imp source for pestid TV program?",1.012002,0,0,0
"k1_5a_pestid_3","Is your most imp source for pestid cell phone based info?",8.496373,1,1,1
"k1_5a_pestid_6","Is your most imp source for pestid NGOs?",.9973596,0,0,0
"k1_5a_pestid_7","Is your most imp source for pestid other farmers?",3.438032,1,1,1
"k1_5a_pestid_8","Is your most imp source for pestid agro shops?",.0578507,0,0,0
"k1_5a_pestid_9","Is your most imp source for pestid trader/commission agents?",.9997782,0,0,0
"k1_5a_pestuse_1","Is your most imp source for pestuse past experience?",1.244926,0,0,0
"k1_5a_pestuse_2","Is your most imp source for pestuse TV program?",1.0121,0,0,0
"k1_5a_pestuse_3","Is your most imp source for pestuse cell phone based info?",11.42016,1,1,1
"k1_5a_pestuse_6","Is your most imp source for pestuse NGOs?",.2926319,0,0,0
"k1_5a_pestuse_7","Is your most imp source for pestuse other farmers?",3.299227,1,1,1
"k1_5a_pestuse_8","Is your most imp source for pestuse agro shops?",1.674444,0,0,1
"k1_5a_pestuse_9","Is your most imp source for pestuse trader/commission agents?",1.414859,0,0,0
"k1_5a_irrig_1","Is your most imp source for irrig past experience?",3.38404,1,1,1
"k1_5a_irrig_2","Is your most imp source for irrig TV program?",.007767,0,0,0
"k1_5a_irrig_3","Is your most imp source for irrig cell phone based info?",7.624169,1,1,1
"k1_5a_irrig_4","Is your most imp source for irrig newspaper/magazines?",1.000443,0,0,0
"k1_5a_irrig_6","Is your most imp source for irrig NGOs?",1.745297,0,0,1
"k1_5a_irrig_7","Is your most imp source for irrig other farmers?",1.233743,0,0,0
"k1_5a_irrig_8","Is your most imp source for irrig agro shops?",1.519224,0,0,0
"k1_5a_weather_1","Is your most imp source for weather past experience?",7.048604,1,1,1
"k1_5a_weather_2","Is your most imp source for weather TV program?",.1529123,0,0,0
"k1_5a_weather_3","Is your most imp source for weather cell phone based info?",13.02027,1,1,1
"k1_5a_weather_4","Is your most imp source for weather newspaper/magazines?",.2943971,0,0,0
"k1_5a_weather_5","Is your most imp source for weather government extension worker?",1.000575,0,0,0
"k1_5a_weather_7","Is your most imp source for weather other farmers?",.9533463,0,0,0
"k1_5a_weather_8","Is your most imp source for weather agro shops?",1.44608,0,0,0
"k1_5a_harvest_1","Is your most imp source for harvest past experience?",1.116643,0,0,0
"k1_5a_harvest_2","Is your most imp source for harvest TV program?",1.414849,0,0,0
"k1_5a_harvest_3","Is your most imp source for harvest cell phone based info?",3.180847,1,1,1
"k1_5a_harvest_7","Is your most imp source for harvest other farmers?",.6701772,0,0,0
"k1_5a_harvest_8","Is your most imp source for harvest agro shops?",.9997779,0,0,0
"k1_5a_prices_1","Is your most imp source for prices past experience?",.5721073,0,0,0
"k1_5a_prices_2","Is your most imp source for prices TV program?",.8838543,0,0,0
"k1_5a_prices_3","Is your most imp source for prices cell phone based info?",.3518057,0,0,0
"k1_5a_prices_4","Is your most imp source for prices newspaper/magazines?",.2956875,0,0,0
"k1_5a_prices_6","Is your most imp source for prices NGOs?",1.384971,0,0,0
"k1_5a_prices_7","Is your most imp source for prices other farmers?",.3291589,0,0,0
"k1_5a_prices_8","Is your most imp source for prices agro shops?",.5001277,0,0,0
"k1_5a_prices_9","Is your most imp source for prices trader/commission agents?",.7188747,0,0,0
"k1_5a_storage_1","Is your most imp source for storage past experience?",.2067469,0,0,0
"k1_5a_storage_2","Is your most imp source for storage TV program?",1.73402,0,0,1
"k1_5a_storage_3","Is your most imp source for storage cell phone based info?",.0031406,0,0,0
"k1_5a_storage_4","Is your most imp source for storage newspaper/magazines?",1.389748,0,0,0
"k1_5a_storage_7","Is your most imp source for storage other farmers?",.3176957,0,0,0
"k1_5a_storage_8","Is your most imp source for storage agro shops?",.0022177,0,0,0
"k1_5a_storage_9","Is your most imp source for storage trader/commission agents?",.0114693,0,0,0
"k1_5a_animalhus_1","Is your most imp source for animalhus past experience?",.0677014,0,0,0
"k1_5a_animalhus_2","Is your most imp source for animalhus TV program?",1.491345,0,0,0
"k1_5a_animalhus_3","Is your most imp source for animalhus cell phone based info?",1.414893,0,0,0
"k1_5a_animalhus_4","Is your most imp source for animalhus newspaper/magazines?",1.000506,0,0,0
"k1_5a_animalhus_5","Is your most imp source for animalhus government extension worker?",.9997517,0,0,0
"k1_5a_animalhus_6","Is your most imp source for animalhus NGOs?",1.414893,0,0,0
"k1_5a_animalhus_7","Is your most imp source for animalhus other farmers?",.4088036,0,0,0
"k1_5a_animalhus_8","Is your most imp source for animalhus agro shops?",1.000506,0,0,0
"k1_5a_animalhus_9","Is your most imp source for animalhus trader/commission agents?",.4567595,0,0,0
"k1_5a_other_1","Is your most imp source for other past experience?",.2898553,0,0,0
